date,avg_co,co_resid,wind_power_dir_avg,power_norm,speed_norm
17oct2009,.3708333,.8234448,348.0103,19.78399,32.50302
18oct2009,.9041666,1.41341,206.1542,14.74644,24.31309
19oct2009,.8791667,1.250089,212.521,51.13412,48.08714
20oct2009,1.033333,1.430823,196.1734,13.04956,29.30809
21oct2009,.5704545,.963223,206.4143,49.53772,49.34689
22oct2009,.30625,.7333746,56.3118,70.36069,34.06001
23oct2009,.3395833,.7073265,180.596,46.54148,28.17798
24oct2009,.4791667,.9317782,260.1261,55.43684,45.18008
25oct2009,.5291667,.9443845,200.0263,20.62609,26.55784
26oct2009,.525,.9253094,202.2073,10.58151,25.45016
27oct2009,.25,.7415148,53.87175,11.49516,23.08609
28oct2009,.7456522,1.167808,124.555,2.013737,7.717967
29oct2009,.5770833,1.004208,144.9032,63.15814,48.27008
30oct2009,.30625,.6739931,210.3245,174.285,67.71789
31oct2009,.3520833,.8046948,258.8925,137.3281,63.49274
01nov2009,.5875,.9690693,179.1929,7.49754,19.35437
02nov2009,.3270833,.599719,275.5069,28.44625,30.48465
03nov2009,.5,.8638411,319.2512,3.881074,4.332344
04nov2009,.3708333,.7299534,309.0765,15.81855,11.47795
05nov2009,.4395833,.7390342,278.9534,27.7977,29.73764
06nov2009,.5145833,.7546527,183.0933,97.05875,56.92867
07nov2009,.7270833,.8728803,225.5225,60.87315,42.49907
08nov2009,.8541667,1.056595,191.9412,33.70309,32.17437
09nov2009,.3130435,.5562918,29.46329,17.8684,11.83146
10nov2009,.25,.6138411,53.66174,49.66639,47.7502
11nov2009,.4041667,.7632868,80.8707,16.18877,26.78581
12nov2009,.89375,1.193201,150.4024,12.70562,28.83833
13nov2009,.475,.7444567,177.6763,30.6266,41.92526
14nov2009,.4708333,.7017458,217.0705,15.74743,29.72334
15nov2009,.25,.5669313,17.48826,43.02847,46.55418
16nov2009,.25,.5872737,62.18694,157.1297,74.67189
17nov2009,.25,.6138411,63.85411,159.5889,74.55337
18nov2009,.60625,.9653701,89.66251,12.03894,22.98601
19nov2009,.6145833,.9786722,217.2864,11.56944,27.69735
20nov2009,.6854167,1.019511,251.3227,16.82445,33.23446
21nov2009,1.491667,1.816604,131.6373,3.712496,12.97865
22nov2009,1.695833,2.012765,119.3413,5.927604,19.6578
25nov2009,.5333334,.8924534,252.0997,45.70956,45.81668
26nov2009,.25,.6422625,296.0598,97.60882,59.54391
27nov2009,.5854167,.947685,309.5888,13.51768,18.18829
28nov2009,1.025,1.2853,203.827,4.486369,17.06299
29nov2009,1.0875,1.497243,335.9749,32.11291,29.7771
30nov2009,.4916667,.857114,255.7803,32.28318,37.32036
01dec2009,.7104167,.8529354,209.5769,46.3809,45.92544
02dec2009,.4583333,.6889427,357.9828,62.18385,29.80299
03dec2009,.426087,.7106585,278.0732,68.03013,51.63034
04dec2009,.54375,.8548099,253.4031,67.73399,55.68908
05dec2009,.7875,1.03292,220.7328,14.76671,31.21485
06dec2009,.775,1.077052,200.8229,20.61938,36.49401
07dec2009,.5583333,.8160896,289.4343,9.210579,17.99504
08dec2009,.6770833,.961407,96.82237,77.24741,45.37695
09dec2009,.525,.8046027,252.0798,222.4946,73.3423
10dec2009,.5395833,.8806375,257.1017,229.8086,80.25127
11dec2009,.9954545,1.306515,249.889,30.68789,33.50965
12dec2009,.7916667,1.037087,179.339,50.18641,48.63109
13dec2009,.7083333,1.010385,233.0471,7.745277,18.75209
14dec2009,.7136364,.9223994,298.0733,20.79974,16.40018
15dec2009,.55,.8908063,297.9574,69.37981,55.67002
16dec2009,1.033333,1.369419,263.978,3.044915,10.64193
17dec2009,1.2125,1.497072,153.1751,9.807151,27.19558
18dec2009,.9125,1.167077,35.02856,12.89945,23.32011
19dec2009,.6708333,.9162538,341.9389,28.99538,41.31488
20dec2009,.7291667,1.087701,281.153,6.707,21.77923
21dec2009,.7291667,1.043406,258.985,8.915705,23.68517
22dec2009,.95,1.234324,95.93911,54.28708,42.17818
23dec2009,.7166667,.9962694,95.67582,137.3819,71.80544
24dec2009,.5065218,.7910933,99.97689,90.16801,59.97765
25dec2009,.25,.455584,145.4046,90.11813,49.01468
26dec2009,.2916667,.5935697,183.0329,38.83493,43.21272
27dec2009,.2916667,.6502013,253.7427,28.62125,40.42411
28dec2009,.2604167,.5746556,303.3183,76.14647,50.36222
29dec2009,.6166667,.957473,238.0344,4.634331,14.67749
30dec2009,.5333334,.8694187,193.1206,24.70427,38.30375
31dec2009,.275,.5595716,280.9916,38.05187,41.65174
01jan2010,.25,.7216232,297.713,37.50258,45.73916
02jan2010,.25,.7124664,317.7565,52.71985,50.71718
03jan2010,.25,.7690979,319.011,47.07276,49.36396
04jan2010,.2604167,.7352189,311.4316,40.78753,47.86777
05jan2010,.25,.7513696,298.1554,33.2051,43.40277
06jan2010,.4979167,.9945653,282.0442,4.338376,18.76978
07jan2010,.6083333,1.109951,284.1567,11.39867,18.45023
08jan2010,.2708333,.7424566,339.0276,85.92753,56.98187
09jan2010,.3270833,.7895497,310.3986,16.81479,35.05737
10jan2010,.5145833,1.033681,217.5334,44.96385,44.32706
11jan2010,.28125,.7560523,323.2253,55.35031,46.44442
12jan2010,.5229167,1.024286,301.4222,13.83074,23.36419
13jan2010,.5547619,.9949279,209.0948,45.20332,49.7514
14jan2010,.50625,.9023915,229.2072,32.39635,41.1349
15jan2010,.5354167,.9505573,278.0472,6.63481,12.62406
16jan2010,.6270833,1.08955,236.292,13.57029,30.69401
17jan2010,.5,.9626153,267.291,10.31034,22.42701
18jan2010,.475,.9498022,274.305,8.572429,26.70558
19jan2010,.5375,.982387,45.36425,1.386847,2.784085
20jan2010,.4913043,.9314703,86.03275,127.7695,65.71947
21jan2010,.3833333,.8284681,67.63133,127.2555,68.21922
22jan2010,.5520833,.9672239,66.43599,25.72401,37.28485
23jan2010,.7875,1.14449,134.8884,46.86242,48.50037
24jan2010,.4583333,.8437817,210.4702,80.17572,48.60093
25jan2010,.5770833,.9954029,256.4852,131.1242,67.21806
26jan2010,.4369565,.9383261,262.7527,132.5631,71.6875
27jan2010,.5125,1.009149,256.091,75.6776,56.40053
30jan2010,.6208333,1.0833,90.8437,16.68802,26.7326
31jan2010,.53125,1.050348,268.4283,29.88164,36.01037
01feb2010,.9083334,1.266998,122.0899,2.644348,8.233721
02feb2010,.8541667,1.182916,255.2006,10.32553,14.3868
03feb2010,.725,1.105511,274.7524,7.262804,12.07511
04feb2010,.9291667,1.258164,95.76775,16.55524,26.0096
05feb2010,.4395833,.7385861,44.73263,188.9269,72.58512
06feb2010,.25,.5963284,29.71371,224.0862,79.17669
07feb2010,.6916667,1.094627,100.962,12.94915,27.99063
08feb2010,.7666667,1.125331,109.771,19.40358,30.1756
09feb2010,.5291667,.9143984,54.14309,24.73415,30.24141
10feb2010,.4208333,.8013441,325.9366,131.4334,62.62473
11feb2010,.5760869,.9615664,301.4206,4.765889,17.97351
12feb2010,.7666667,1.065669,310.1557,1.746112,10.1528
13feb2010,.5458333,.8921618,302.0253,14.31508,29.29292
14feb2010,.6583334,1.061293,262.8122,11.02399,27.01226
15feb2010,.5875,.9461643,308.4393,24.62709,36.81213
16feb2010,.3020833,.6308324,319.01,45.74942,46.77581
17feb2010,.2854167,.6094447,300.6547,21.73747,36.99557
18feb2010,.426087,.7060905,299.5673,15.31179,31.20432
19feb2010,.8708333,1.120843,57.09275,.7348819,.6099125
20feb2010,1.108333,1.349186,133.2223,4.193486,14.91462
21feb2010,.5395833,.8860607,35.98128,18.54324,34.73758
22feb2010,.41875,.7209316,7.537086,39.92523,44.24401
23feb2010,.6708333,.9995824,257.3633,18.4093,29.86662
24feb2010,.4791667,.8596774,323.757,55.24724,42.69522
25feb2010,.5104167,.8958962,327.918,56.557,51.93629
26feb2010,.4604167,.7594194,313.9996,60.68204,53.6126
27feb2010,.3645833,.6544291,328.9494,46.62027,47.98425
28feb2010,.2916667,.638144,352.6739,19.37689,34.20444
01mar2010,.34375,.6250421,6.600776,36.33277,43.85497
02mar2010,.3125,.6203595,7.000985,43.33413,47.5597
03mar2010,.4704545,.7245997,1.170578,27.70936,37.87064
04mar2010,.5333334,.7924474,11.08717,16.37178,28.08186
05mar2010,.4895833,.7676965,30.06047,15.34488,25.1462
06mar2010,1.170833,1.362623,203.6946,4.470666,12.52539
07mar2010,.975,1.251594,185.2896,8.34748,20.54076
08mar2010,1.008333,1.240632,68.51324,1.004045,3.193774
09mar2010,1.204545,1.435238,99.52554,9.309481,26.53013
10mar2010,1.220833,1.35278,167.9828,22.46525,30.54991
11mar2010,1.008333,1.174636,134.8929,46.73594,43.44699
12mar2010,.6708333,.8071415,21.20144,30.07611,25.55169
13mar2010,.5166667,.7084559,43.72774,124.8965,66.87877
14mar2010,.3645833,.6130042,25.50202,143.2597,71.91206
15mar2010,.5104167,.7145419,18.5547,27.77369,38.33671
16mar2010,.875,1.041055,63.5853,2.758051,9.415786
17mar2010,1.1375,1.298834,76.77387,3.603808,5.762701
18mar2010,.7708333,.9077484,260.9818,62.536,44.99881
19mar2010,.6717392,.7786601,307.1427,24.90142,24.1377
20mar2010,.3541667,.5741296,31.32417,167.7549,77.34209
21mar2010,.375,.6515945,38.01194,113.789,66.76182
22mar2010,.5,.7041252,30.8746,118.2847,65.80882
23mar2010,.8625,1.028555,71.38995,8.595714,16.27519
24mar2010,.9304348,1.156406,75.6884,6.649268,20.03139
25mar2010,.4145833,.6455237,18.38852,315.3188,82.17383
26mar2010,.61875,.8478698,39.39542,60.28529,44.13902
27mar2010,.8541667,1.045956,109.623,21.97178,28.47131
28mar2010,.575,.8234208,19.4146,123.2079,62.97172
29mar2010,.6875,.9197988,21.89865,25.37986,30.95559
30mar2010,1.033333,1.170001,185.4206,40.45877,41.11906
31mar2010,.8217391,.8258693,190.0296,115.7175,65.13835
01apr2010,.8666667,1.106393,191.1602,97.29885,59.54757
02apr2010,.7333333,1.02427,196.5309,171.7441,69.36539
03apr2010,.7041667,1.14315,250.6775,67.65563,48.04204
04apr2010,.7041667,1.085278,190.0607,85.76582,35.02605
05apr2010,.8166667,1.153483,116.4485,7.747687,7.896834
06apr2010,.8954545,1.216137,206.8937,44.1173,23.06194
07apr2010,.423913,.9617164,8.283424,36.89567,33.94235
08apr2010,.25,.8209458,314.8754,44.31612,45.44062
09apr2010,.4395833,.8877233,287.6193,21.28349,23.96274
10apr2010,.6104167,.9348969,222.6102,45.61578,30.38682
11apr2010,.2895833,.7851979,64.47439,41.92677,43.04707
12apr2010,.5520833,.8888994,126.1282,53.00468,44.21792
13apr2010,.4916667,.9401657,90.11134,65.96619,52.74293
14apr2010,.8130435,1.047801,154.6465,14.80177,30.31194
15apr2010,.6041667,.8438929,237.9213,73.32104,46.30424
16apr2010,.2604167,.5940538,306.0679,79.18987,46.07152
17apr2010,.2708333,.7098164,346.9753,36.77747,28.43561
18apr2010,.25,.8102526,38.56357,37.8758,38.58787
19apr2010,.2708333,.7221523,45.12059,11.39586,24.43602
20apr2010,.5791667,1.057053,86.19479,6.063688,14.91353
21apr2010,.5229167,.9666947,34.60274,31.82202,26.72537
22apr2010,.25,.7281342,44.99429,12.0421,29.13004
23apr2010,.6,1.018753,90.98656,17.8562,33.60436
24apr2010,.5333334,.9723164,91.05364,72.03216,49.69959
25apr2010,.2708333,.766448,39.86864,78.59115,44.16906
26apr2010,.25,.7013189,10.07053,98.64558,64.02118
27apr2010,.33125,.8737743,35.36475,91.6207,55.31088
28apr2010,.9543478,1.398126,143.7807,6.393152,13.325
29apr2010,.4479167,.7688474,177.0223,240.6713,75.45779
30apr2010,.55,.7597321,196.2344,174.7059,73.83519
01may2010,.6916667,1.144406,227.5585,26.68824,33.51778
02may2010,.525,1.119486,261.6641,6.55217,12.46089
03may2010,.49375,.958825,253.9893,38.69912,40.10104
04may2010,.54375,.9926917,214.8663,90.81372,52.60479
05may2010,.2857143,.7726356,268.6317,57.83896,41.79243
06may2010,.2604167,.8668097,63.26315,28.26426,25.09212
07may2010,.2895833,.8659821,285.9318,40.7828,15.70032
08may2010,.25,.8818799,277.9126,156.2542,63.96568
09may2010,.3958333,1.019707,93.58511,5.975331,7.580857
10may2010,.4083333,.9879111,112.6357,83.13374,53.22992
11may2010,.426087,1.032232,123.8227,57.26918,18.14962
12may2010,.2895833,.9556455,65.15498,30.48066,36.04794
13may2010,.45,.8991895,254.056,67.30103,24.07442
14may2010,.4104167,.9574282,265.6643,83.70342,54.74818
15may2010,.31875,.8566046,59.91448,11.8294,15.86566
16may2010,.275,.8694861,50.75641,72.6171,49.46087
17may2010,.25,.8295778,33.55169,21.76679,34.69369
18may2010,.2708333,.8769785,22.48367,51.41673,43.91577
19may2010,.5136364,1.000558,41.23155,26.92634,28.5584
22may2010,.69375,1.146489,89.55638,10.44846,12.04696
23may2010,.6083333,.9079633,187.9733,39.86292,42.89511
24may2010,.7083333,.9636676,107.7066,19.98247,27.85809
25may2010,.6458333,1.013571,115.1934,19.92603,29.08746
26may2010,.6770833,1.0401,355.269,9.871828,12.72947
27may2010,.25,.6991895,19.31186,85.59744,57.48819
28may2010,.25,.6691954,25.55235,43.16174,44.98121
29may2010,.2916667,.6205006,77.44212,10.32993,19.63922
30may2010,.5208333,.8204632,170.8584,8.699031,19.05223
31may2010,.6541667,.9953365,162.473,3.968883,9.368968
05jun2010,.53125,1.054939,284.2701,13.53007,19.3352
06jun2010,.25,.8730215,323.0935,41.03466,38.64643
07jun2010,.2772727,.9411141,73.9482,17.6421,30.98238
08jun2010,.6416667,1.332075,133.0696,24.54233,35.26575
09jun2010,.2604167,.7370838,271.6616,61.22479,44.4896
10jun2010,.29375,.899291,79.42581,19.02217,21.73351
11jun2010,.4604167,.8262228,194.1135,45.32252,36.16684
12jun2010,.2916667,.815356,39.39811,3.565233,6.981499
13jun2010,.475,1.098022,72.70944,4.574993,16.57156
14jun2010,.3104167,.8891425,48.06703,16.5987,24.51691
15jun2010,.4978261,1.060419,188.16,7.673321,13.00012
16jun2010,.2604167,.7370838,275.8984,30.98167,30.0697
17jun2010,.5173913,.9990273,138.6383,10.60507,22.22082
20jun2010,.46875,1.049071,81.80299,9.191961,18.40018
21jun2010,.425,.8798208,183.2748,14.35189,19.17361
22jun2010,.3354167,.8168048,221.9574,14.46103,29.96578
26jun2010,.4708333,.8274826,184.9499,4.376373,10.56166
27jun2010,.4479167,.947033,251.1309,56.27933,37.59189
28jun2010,.25,.7048208,306.9281,49.36179,40.63074
29jun2010,.275,.8802933,66.93035,23.49201,32.13081
30jun2010,.4125,1.013072,49.95733,18.24312,17.38715
01jul2010,.41875,1.037886,101.1821,14.39402,26.53903
02jul2010,.5020834,.9673199,181.9671,16.71622,32.20985
03jul2010,.3875,.8435796,204.0248,22.16094,36.72937
04jul2010,.34375,.7706256,224.8713,46.63909,44.47066
05jul2010,.25,.6325799,203.5616,84.0218,57.95639
06jul2010,.375,.7841473,223.677,39.76057,41.13723
07jul2010,.5104167,.914843,258.3074,10.74643,21.00173
08jul2010,.5125,.9218951,10.85572,1.766162,2.370655
09jul2010,.43125,.8964865,22.07713,12.90243,22.47909
10jul2010,.4770833,.8473274,306.8043,7.878736,18.75241
11jul2010,.4083333,.9210445,211.2586,16.6524,28.50428
12jul2010,.3875,.8559155,46.52865,1.823192,4.332225
13jul2010,.4395833,.9345662,89.84933,11.68589,26.82841
14jul2010,.4458333,.8502597,179.8116,32.83416,36.86669
19jul2010,.4291667,.8975822,234.8245,6.025742,14.32804
20jul2010,.3708333,.8658162,220.2837,19.84783,31.24629
29jul2010,.3791667,.9556019,60.89309,20.3118,28.13697
30jul2010,.8666667,1.413108,156.4485,9.519871,21.3944
31jul2010,.6875,1.224784,147.4581,6.428475,17.72149
01aug2010,.76875,1.212029,99.61117,5.096733,9.45614
02aug2010,.7282609,1.127244,212.512,10.73933,22.71395
03aug2010,.775,1.200551,209.2796,5.890401,13.70218
04aug2010,1.009091,1.511125,261.0781,8.131451,15.27782
05aug2010,.2729167,.698715,296.5291,47.92825,42.4446
06aug2010,.4145833,.8103875,290.7324,12.27553,26.89995
07aug2010,.7125,1.099147,230.4928,18.41778,31.15601
08aug2010,.5916667,.9491099,226.3727,39.71745,38.04381
09aug2010,.525,.8381476,237.0772,12.27074,20.96263
10aug2010,.4847826,.8244976,79.49274,10.1177,23.88795
11aug2010,.45,.784994,270.4588,14.33197,21.75974
12aug2010,.4895833,.8295462,86.69367,8.402408,14.3305
13aug2010,.68125,.9912186,174.2395,20.84545,32.9114
14aug2010,.56875,.8695617,226.5161,5.186345,15.37869
15aug2010,.3625,.8057788,290.2787,35.89518,36.99503
16aug2010,.3645833,.844771,277.992,41.95255,42.06472
17aug2010,.3173913,.8241463,274.5109,5.268116,16.98039
18aug2010,.6229167,1.043746,171.9524,.8980209,4.872458
19aug2010,.7208334,1.060796,224.7027,8.166814,21.64817
20aug2010,.5604167,.8703853,186.6117,45.68118,45.11737
21aug2010,.3729167,.7595639,332.9782,8.700894,10.79565
22aug2010,.25,.7744833,29.69892,36.70584,43.20885
23aug2010,.2645833,.744771,71.00351,18.69606,29.47653
24aug2010,.5586957,.9842462,40.15034,6.550363,12.47967
25aug2010,.25,.7520341,327.3932,34.76952,42.68727
26aug2010,.4708333,.9778362,109.4208,4.550978,8.293777
27aug2010,.6333333,1.029137,214.6009,9.931612,26.26748
28aug2010,.6416667,.9424784,178.6719,22.69643,33.554
29aug2010,.5354167,.8928599,188.9118,20.07184,33.93974
30aug2010,.45,.7631475,184.033,44.72904,45.27212
31aug2010,.4541667,.7938817,200.0587,57.19469,52.27674
01sep2010,.6208333,1.074131,214.9566,18.36703,26.59642
02sep2010,.56875,.9458115,214.1989,20.53404,30.97506
03sep2010,.25,.7209724,278.349,148.4607,69.97981
04sep2010,.3708333,.9177644,297.7555,75.23564,51.65929
05sep2010,.5104167,.9861631,198.1552,20.76481,30.93972
06sep2010,.25,.6002463,195.9946,98.51298,61.00236
07sep2010,.25,.7080181,248.8091,203.418,73.47512
08sep2010,.25,.7459978,345.2535,7.858119,16.47768
09sep2010,.25,.8360821,47.13363,14.97998,26.97113
10sep2010,.5,.9709724,89.9403,39.23426,43.44072
11sep2010,.375,.8368155,144.8373,8.844178,6.560539
12sep2010,.40625,.8007919,252.0513,26.06056,34.06913
13sep2010,.4541667,.8044129,244.9862,2.712885,6.998599
14sep2010,.4958333,.9965521,76.95928,11.65965,20.1124
15sep2010,.7458333,1.241831,124.1278,22.55599,33.47652
16sep2010,.326087,.8270536,324.9419,70.42357,31.5211
17sep2010,.7541667,1.225139,177.4041,6.959273,15.52377
18sep2010,.3875,.934431,22.66997,7.245072,6.778662
19sep2010,.25,.8535625,46.03884,22.27873,32.42712
20sep2010,.8020834,1.233534,106.2055,10.74483,24.8701
21sep2010,.5586957,.8496737,240.4407,43.74476,40.6512
22sep2010,.5,.9959978,74.78038,3.228858,7.407506
23sep2010,.45625,.7474759,209.0732,126.0671,62.19732
24sep2010,.2604167,.6886885,249.6934,162.957,67.52305
25sep2010,.25,.8263183,357.6897,25.26408,32.54794
26sep2010,.25,.8829499,27.0617,65.39227,50.65041
27sep2010,.6145833,1.203238,38.17319,1.342294,3.521017
28sep2010,.5395833,1.125418,53.58208,3.130387,9.629935
29sep2010,.8145833,1.310581,213.0994,10.73425,22.07454
30sep2010,.2958333,.7968,17.10509,39.9999,36.42495
01oct2010,.5104167,.8353306,282.1668,8.054394,16.43849
02oct2010,.25,.6802598,359.9794,211.2013,79.08085
03oct2010,.25,.7368914,12.14845,54.04142,44.404
04oct2010,.6391304,1.081726,43.63817,4.70411,10.15549
05oct2010,.84375,1.283526,7.033381,.9875624,3.428331
06oct2010,.53125,.8384886,254.7363,20.20316,29.68638
07oct2010,.6979167,1.052825,317.4484,4.020567,14.38197
08oct2010,.9,1.182213,240.0846,21.45385,29.70209
09oct2010,.85,1.041852,236.1971,5.199289,19.87024
10oct2010,.9395834,1.188067,250.1773,5.451486,15.73899
11oct2010,.6520833,.8562711,6.931972,3.105774,5.589298
12oct2010,.5291667,.883827,69.9684,5.678557,15.76209
13oct2010,.4958333,.9308882,7.818275,29.80497,32.23993
14oct2010,.4333333,.8733569,265.2146,24.85266,29.43051
15oct2010,.5636364,1.003053,352.3568,45.3315,33.88012
16oct2010,.75,1.065757,216.3559,23.57215,29.53681
17oct2010,.4041667,.8616707,26.22557,6.570131,17.23362
18oct2010,.4854167,.9280124,57.54049,10.02971,18.02586
19oct2010,.5916666,1.06083,292.9962,17.18223,24.46202
20oct2010,.4333333,.7832726,262.7766,65.53405,44.2997
21oct2010,.3479167,.8173276,312.782,38.0215,37.99089
22oct2010,.8958333,1.305863,215.7181,9.411841,20.45641
23oct2010,.5416667,.9425392,202.2868,51.38756,44.1379
24oct2010,.5625,.9348885,207.4131,39.72725,36.645
25oct2010,.5291667,.8572596,182.6875,47.51488,41.8627
26oct2010,.2613636,.6160239,215.2872,306.1837,85.49332
27oct2010,.2604167,.6954715,247.6974,380.2137,91.8457
28oct2010,.25,.8122225,277.1085,131.443,68.7074
29oct2010,.4479167,.9519714,246.0504,11.99728,24.99702
30oct2010,.30625,.7071225,248.278,41.54065,29.56961
31oct2010,.25,.8015294,27.9257,30.49618,40.61183
01nov2010,.7666667,1.006167,68.45208,10.02227,19.5885
02nov2010,.9875,1.253568,114.7577,8.270495,19.91185
03nov2010,.9020833,1.163431,240.4012,8.917329,21.00824
04nov2010,.25,.5163161,342.8648,106.3344,60.51492
05nov2010,1.291667,1.556162,334.4023,89.80349,59.30292
06nov2010,1.3875,1.642839,233.9119,5.753755,17.3322
07nov2010,.9916667,1.210825,204.1142,24.94284,36.50026
08nov2010,.7391304,.8846059,173.6804,9.689087,26.26403
09nov2010,.9625,1.134543,133.0171,5.956193,20.06218
10nov2010,.8708333,1.038155,151.2466,14.06306,31.20956
11nov2010,.5666667,.7389573,231.7246,2.806425,8.046915
12nov2010,.25,.4216838,30.07577,19.99418,36.40125
13nov2010,.4666667,.6291936,216.5527,72.32899,39.64243
14nov2010,.3020833,.5858798,241.2901,139.2523,66.17641
15nov2010,.74375,.9832508,194.2357,10.80873,28.17135
16nov2010,.5913044,.8573726,23.08204,3.80518,6.161839
17nov2010,.4041667,.6936875,283.7073,21.99545,32.32003
18nov2010,.6458333,.9403229,312.7323,9.50101,23.2007
19nov2010,.6395833,.8759052,203.4503,43.5145,36.28581
20nov2010,.4020833,.6574219,55.52964,21.97141,26.23851
21nov2010,.4458333,.6649918,183.5356,63.14998,50.23016
22nov2010,.4770833,.6225588,218.1188,52.8531,43.7802
24nov2010,.7652174,1.054738,131.8478,110.6345,58.81173
25nov2010,.575,.8694896,271.8623,67.34971,44.1596
26nov2010,.5125,.8259888,254.5396,127.0125,68.9096
27nov2010,.7604166,1.064749,279.4526,27.37644,32.89732
28nov2010,.7541667,1.066137,159.8375,38.17521,42.23529
29nov2010,.7,.9395008,151.0126,56.14853,51.72418
30nov2010,.6,.8660682,246.152,183.9946,72.90468
01dec2010,.3272727,.8239306,261.4932,143.3418,73.56731
02dec2010,.2708333,.7159774,270.0914,31.16165,42.99976
03dec2010,.6458333,1.060983,316.0624,3.262446,10.02841
